latitude,longitude,start_time,end_time,duration,max_intensity,total_precipitation
46.36672105263158,11.332484210526315,2023-07-29 08:00:00,2023-07-29 09:00:00,2,9.123369498043461,15.33061781731558
46.419352631578946,11.437747368421054,2023-05-24 21:00:00,2023-05-24 22:00:00,2,5.292140328063948,10.307595231886337
46.524615789473685,11.385115789473685,2023-07-15 21:00:00,2023-07-15 22:00:00,2,7.968324903910488,15.685505551528433
46.577247368421055,11.385115789473685,2023-07-15 21:00:00,2023-07-15 22:00:00,2,9.304041982014416,17.78852620007723
